url,companyName,location,salary,contractType,jobTitle,jobDescription,jobCategory
"https://students.pl/oferty/specjalista-ds-wyceny-instrumentow-finansowych-i-testow-detalicznych-rekrutacja-prowadzona-online,katowice/13249/","PwC Service Delivery Center",Katowice,"Nie podano",,"Specjalista ds. wyceny instrumentów finansowych i testów detalicznych [rekrutacja prowadzona online]","Specjalista ds. wyceny instrumentów finansowych i testów detalicznych [rekrutacja prowadzona online] Finanse Instrumenty pochodne Microsoft Office Ekonomia",Finanse
"https://students.pl/oferty/specjalista-ds-procesu-rekrutacja-prowadzona-online,katowice/13250/","PwC Service Delivery Center",Katowice,"Nie podano",,"Specjalista ds. Procesu [rekrutacja prowadzona online]","Specjalista ds. Procesu [rekrutacja prowadzona online] Finanse Microsoft Office Rachunkowość Ekonomia",Finanse
"https://students.pl/oferty/specjalista-ds-analizy-danych-rekrutacja-prowadzona-online,katowice/13251/","PwC Service Delivery Center",Katowice,"Nie podano",,"Specjalista ds. analizy danych [rekrutacja prowadzona online]","Specjalista ds. analizy danych [rekrutacja prowadzona online] Finanse Analiza danych Microsoft Excel Rachunkowość",Finanse
"https://students.pl/oferty/patny-program-stazowy-ms-excel-rekrutacja-prowadzona-online,katowice/13252/","PwC Service Delivery Center",Katowice,"Nie podano",,"Płatny Program stażowy - MS Excel [rekrutacja prowadzona online]","Płatny Program stażowy - MS Excel [rekrutacja prowadzona online] Finanse Microsoft Excel",Finanse
"https://students.pl/oferty/specjalista-ds-procesow-administracyjnych-rekrutacja-prowadzona-online,katowice/13253/","PwC Service Delivery Center",Katowice,"Nie podano",,"Specjalista ds. procesów administracyjnych [rekrutacja prowadzona online]","Specjalista ds. procesów administracyjnych [rekrutacja prowadzona online] Administracja Customer care Microsoft Excel",Administracja
"https://students.pl/oferty/specjalista-ds-procesu-w-zespole-podatkowym-rekrutacja-prowadzona-online,katowice/13254/","PwC Service Delivery Center",Katowice,"Nie podano",,"Specjalista ds. Procesu w zespole podatkowym [rekrutacja prowadzona online]","Specjalista ds. Procesu w zespole podatkowym [rekrutacja prowadzona online] Finanse Microsoft Excel Rachunkowość Ekonomia",Finanse
"https://students.pl/oferty/specjalista-ds-obsugi-systemu-hr-rekrutacja-prowadzona-online,katowice/13255/","PwC Service Delivery Center",Katowice,"Nie podano",,"Specjalista ds. obsługi systemu HR [rekrutacja prowadzona online]","Specjalista ds. obsługi systemu HR [rekrutacja prowadzona online] Administracja HR Microsoft Excel",Administracja
"https://students.pl/oferty/specjalista-ds-procesu-rekrutacja-prowadzona-online,opole/13256/","PwC Service Delivery Center",Opole,"Nie podano",,"Specjalista ds. Procesu [rekrutacja prowadzona online]","Specjalista ds. Procesu [rekrutacja prowadzona online] Finanse Microsoft Excel Rachunkowość",Finanse
"https://students.pl/oferty/specjalista-ds-compliance-rekrutacja-prowadzona-online,katowice/13258/","PwC Service Delivery Center",Katowice,"Nie podano",,"Specjalista ds. compliance [rekrutacja prowadzona online]","Specjalista ds. compliance [rekrutacja prowadzona online] Finanse Obsługa klienta zagranicznego Analiza danych Rachunkowość",Finanse
"https://students.pl/oferty/specjalista-ds-procesow-ksiegowych-rekrutacja-prowadzona-online,katowice/13259/","PwC Service Delivery Center",Katowice,"Nie podano",,"Specjalista ds. procesów księgowych [rekrutacja prowadzona online]","Specjalista ds. procesów księgowych [rekrutacja prowadzona online] Finanse Microsoft Excel Rachunkowość SAP",Finanse
"https://students.pl/oferty/specjalista-ds-procesu-z-jezykiem-francuskim-rekrutacja-prowadzona-online,katowice/13260/","PwC Service Delivery Center",Katowice,"Nie podano",,"Specjalista ds. Procesu z językiem francuskim [rekrutacja prowadzona online]","Specjalista ds. Procesu z językiem francuskim [rekrutacja prowadzona online] Finanse Języki obce Analiza danych Microsoft Excel francuski",Finanse
"https://students.pl/oferty/patny-program-stazowy-ms-excel-rekrutacja-prowadzona-online,opole/13257/","PwC Service Delivery Center",Opole,"Nie podano","Umowa zlecenie","Płatny Program stażowy - MS Excel [rekrutacja prowadzona online]","Płatny Program stażowy - MS Excel [rekrutacja prowadzona online] Finanse Analiza danych Microsoft Excel",Finanse
"https://students.pl/oferty/specjalista-ds-procesow-kadrowych-z-jezykiem-niemieckim-rekrutacja-prowadzona-online,opole/13243/","PwC Service Delivery Center",Opole,"Nie podano",,"Specjalista ds. procesów kadrowych z językiem niemieckim [rekrutacja prowadzona online]","Specjalista ds. procesów kadrowych z językiem niemieckim [rekrutacja prowadzona online] HR Języki obce Microsoft Office Zarządzanie HR niemiecki",HR
"https://students.pl/oferty/specjalista-ds-procesow-ksiegowych-z-jezykiem-niemieckim-rekrutacja-prowadzona-online,opole/13236/","PwC Service Delivery Center",Opole,"Nie podano",,"Specjalista ds. procesów księgowych z językiem niemieckim [rekrutacja prowadzona online]","Specjalista ds. procesów księgowych z językiem niemieckim [rekrutacja prowadzona online] Finanse Języki obce Microsoft Excel Rachunkowość niemiecki",Finanse
"https://students.pl/oferty/telefoniczny-doradca-klienta,lodz/13563/",CCIG,Łódź,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/starszy-sprzedawca-sinsay-platan-zabrze,zabrze/13562/","LPP S.A.",Zabrze,"Nie podano","Umowa o pracę","Starszy Sprzedawca / Sinsay / Platan / Zabrze","Starszy Sprzedawca / Sinsay / Platan / Zabrze Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/sprzedawca-mohito-turawa-park,opole/13561/","LPP S.A.",Opole,"Nie podano","Umowa o pracę","Sprzedawca / Mohito / Turawa Park","Sprzedawca / Mohito / Turawa Park Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/sprzedawca-reserved-galeria-omianki-omianki,lomianki/13560/","LPP S.A.",Łomianki,"Nie podano","Umowa o pracę","Sprzedawca / Reserved / Galeria Łomianki / Łomianki","Sprzedawca / Reserved / Galeria Łomianki / Łomianki Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/transformation-management-assistant-working-student,wroclaw/13558/",Nokia,Wrocław,"Nie podano",,"Transformation Management Assistant Working Student","Transformation Management Assistant Working Student Administracja IT i Programowanie Microsoft Office Zarządzanie",Administracja
"https://students.pl/oferty/zastepca-kierownika-salonu-mohito-focus-mall-zielona-gora,zielona-gora/13557/","LPP S.A.","Zielona Góra","Nie podano","Umowa o pracę","Zastępca Kierownika Salonu / Mohito / Focus Mall / Zielona Góra","Zastępca Kierownika Salonu / Mohito / Focus Mall / Zielona Góra Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/junior-accountant-with-czechslovak,warszawa/13556/",Accenture,Warszawa,"Nie podano",,"Junior Accountant with Czech/Slovak","Junior Accountant with Czech/Slovak Finanse Języki obce Microsoft Excel czeski słowacki Ekonomia Rachunkowość",Finanse
"https://students.pl/oferty/rtr-accountant-with-english-and-polish,warszawa/13555/",Accenture,Warszawa,"Nie podano",,"RTR Accountant with English and Polish","RTR Accountant with English and Polish Finanse polski Ekonomia Rachunkowość",Finanse
"https://students.pl/oferty/sprzedawca-sinsay-pruszcz-gdanski,pruszcz-gdanski/13554/","LPP S.A.","Pruszcz Gdański","Nie podano","Umowa o pracę","Sprzedawca / Sinsay / Pruszcz Gdański","Sprzedawca / Sinsay / Pruszcz Gdański Obsługa klienta Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,rzeszow/13553/",CCIG,Rzeszów,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/doradca-ds-obsugi-klienta,rzeszow/13552/",CCIG,Rzeszów,"Nie podano","Umowa zlecenie","Doradca ds. obsługi Klienta","Doradca ds. obsługi Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,czestochowa/13551/",CCIG,Częstochowa,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/regional-commercial-trainer-marka-sinsay,olsztyn/13550/","LPP S.A.",Olsztyn,"Nie podano","Umowa o pracę","Regional Commercial Trainer- marka Sinsay","Regional Commercial Trainer- marka Sinsay Marketing i reklama Sprzedaż Zarządzanie produktem moda","Marketing i reklama"
"https://students.pl/oferty/regional-commercial-trainer-marka-sinsay,suwalki/13549/","LPP S.A.",Suwałki,"Nie podano","Umowa o pracę","Regional Commercial Trainer- marka Sinsay","Regional Commercial Trainer- marka Sinsay Marketing i reklama Sprzedaż Zarządzanie produktem moda","Marketing i reklama"
"https://students.pl/oferty/regional-commercial-trainer-marka-sinsay,bialystok/13548/","LPP S.A.",Białystok,"Nie podano","Umowa o pracę","Regional Commercial Trainer- marka Sinsay","Regional Commercial Trainer- marka Sinsay Marketing i reklama Sprzedaż Zarządzanie produktem moda","Marketing i reklama"
"https://students.pl/oferty/sprzedawca-reserved-alfa-centrum-biaystok,bialystok/13290/","LPP S.A.",Białystok,"Nie podano",,"Sprzedawca / Reserved / Alfa Centrum / Białystok","Sprzedawca / Reserved / Alfa Centrum / Białystok Obsługa klienta Sprzedaż","Obsługa klienta"
"https://students.pl/oferty/sprzedawca-reserved-zakopianka-krakow,krakow/13287/","LPP S.A.",Kraków,"Nie podano","Umowa o pracę","Sprzedawca / Reserved / Zakopianka / Kraków","Sprzedawca / Reserved / Zakopianka / Kraków Obsługa klienta polskojęzycznego Sprzedaż","Obsługa klienta polskojęzycznego"
"https://students.pl/oferty/sprzedawca-reserved-galeria-libero,katowice/13286/","LPP S.A.",Katowice,"Nie podano",,"Sprzedawca / Reserved / Galeria Libero","Sprzedawca / Reserved / Galeria Libero Obsługa klienta Sprzedaż","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta-sieci-orange,lodz/13284/",CCIG,Łódź,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta Sieci Orange","Telefoniczny Doradca Klienta Sieci Orange Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,lodz/13283/",CCIG,Łódź,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,rzeszow/13282/",CCIG,Rzeszów,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,rzeszow/13281/",CCIG,Rzeszów,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta polskojęzycznego Call center Customer care","Obsługa klienta polskojęzycznego"
"https://students.pl/oferty/telefoniczny-doradca-klienta,wroclaw/13280/",CCIG,Wrocław,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/specjalista-ds-telefonicznej-obsugi-klienta,gdynia/13279/",CCIG,Gdynia,"Nie podano","Umowa zlecenie","Specjalista ds. telefonicznej obsługi klienta","Specjalista ds. telefonicznej obsługi klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/sprzedawca-dodatek-transportowy-reserved-bielany-park-bielany-wrocawskie,bielany-wroclawskie/13278/","LPP S.A.","Bielany Wrocławskie","Nie podano","Umowa o pracę","Sprzedawca (+dodatek transportowy) / Reserved / Bielany Park / Bielany Wrocławskie","Sprzedawca (+dodatek transportowy) / Reserved / Bielany Park / Bielany Wrocławskie Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/telefoniczny-doradca-klienta,gdansk/13276/",CCIG,Gdańsk,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,katowice/13275/",CCIG,Katowice,"Nie podano","Umowa zlecenie","Telefoniczny doradca klienta","Telefoniczny doradca klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,opole/13274/",CCIG,Opole,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/asystent-kierownika-house-marcredo-kutno,kutno/13273/","LPP S.A.",Kutno,"Nie podano","Umowa o pracę","Asystent Kierownika / House / Marcredo / Kutno","Asystent Kierownika / House / Marcredo / Kutno Obsługa klienta Customer care","Obsługa klienta"
"https://students.pl/oferty/asystent-kierownika-umowa-na-zastepstwo-house-galeria-swidnicka-swidnica,swidnica/13272/","LPP S.A.",Świdnica,"Nie podano","Umowa o pracę","Asystent Kierownika (umowa na zastępstwo) / House / Galeria Świdnicka / Świdnica","Asystent Kierownika (umowa na zastępstwo) / House / Galeria Świdnicka / Świdnica Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/asystent-kierownika-umowa-na-zastepstwo-house-galeria-swidnicka-swidnica,swidnica/13270/","LPP S.A.",Świdnica,"Nie podano","Umowa o pracę","Asystent Kierownika (umowa na zastępstwo) / House / Galeria Świdnicka / Świdnica","Asystent Kierownika (umowa na zastępstwo) / House / Galeria Świdnicka / Świdnica Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/dekorator-mohito-reduta-warszawa,warszawa/13269/","LPP S.A.",Warszawa,"Nie podano","Umowa o pracę","Dekorator / Mohito / Reduta / Warszawa","Dekorator / Mohito / Reduta / Warszawa Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/asystent-kierownika-umowa-na-zastepstwo-house-wroclavia-wrocaw,wroclaw/13267/","LPP S.A.",Wrocław,"Nie podano","Umowa o pracę","Asystent Kierownika (umowa na zastępstwo) / House / Wroclavia / Wrocław","Asystent Kierownika (umowa na zastępstwo) / House / Wroclavia / Wrocław Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/starszy-sprzedawca-sinsay-europa-centralna-gliwice,gliwice/13264/","LPP S.A.",Gliwice,"Nie podano","Umowa o pracę","Starszy Sprzedawca / Sinsay / Europa Centralna / Gliwice","Starszy Sprzedawca / Sinsay / Europa Centralna / Gliwice Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/dekorator-sinsay-europa-centralna-gliwice,gliwice/13263/","LPP S.A.",Gliwice,"Nie podano","Umowa o pracę","Dekorator / Sinsay / Europa Centralna / Gliwice","Dekorator / Sinsay / Europa Centralna / Gliwice Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/sprzedawca-mohito-focus-mall-zielona-gora,zielona-gora/13262/","LPP S.A.","Zielona Góra","Nie podano","Umowa o pracę","Sprzedawca / Mohito / Focus Mall / Zielona Góra","Sprzedawca / Mohito / Focus Mall / Zielona Góra Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/telefoniczny-doradca-klienta-branza-telekomunikacyjna,katowice/13242/",CCIG,Katowice,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta - branża telekomunikacyjna","Telefoniczny Doradca Klienta - branża telekomunikacyjna Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/modszy-specjalista-ds-wsparcia-sprzedazy,gdansk/13238/","LPP S.A.",Gdańsk,"Nie podano","Umowa o pracę","Młodszy specjalista ds. wsparcia sprzedaży","Młodszy specjalista ds. wsparcia sprzedaży Administracja Sprzedaż Analiza danych Microsoft Office",Administracja
"https://students.pl/oferty/sprzedawca-sinsay-tkalnia-pabianice,pabianice/13237/","LPP S.A.",Pabianice,"Nie podano","Umowa o pracę","Sprzedawca / Sinsay / Tkalnia / Pabianice","Sprzedawca / Sinsay / Tkalnia / Pabianice Obsługa klienta Customer care","Obsługa klienta"
"https://students.pl/oferty/specjalista-ds-telefonicznych-konsultacji,opole/13231/",CCIG,Opole,"Nie podano","Umowa zlecenie","Specjalista ds. telefonicznych konsultacji","Specjalista ds. telefonicznych konsultacji Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/video-game-tester-arabic-english-localisation,warszawa/13230/",Testronic,Warszawa,"Nie podano",,"Video Game Tester – Arabic / English Localisation","Video Game Tester – Arabic / English Localisation Języki obce Obsługa klienta zagranicznego Testowanie gier arabski","Języki obce"
"https://students.pl/oferty/video-game-tester-canadian-french-english-localisation,warszawa/13229/",Testronic,Warszawa,"Nie podano",,"Video Game Tester – Canadian French / English Localisation","Video Game Tester – Canadian French / English Localisation Języki obce angielski francuski","Języki obce"
"https://students.pl/oferty/video-game-tester-vietnamese-english-localisation,warszawa/13228/",Testronic,Warszawa,"Nie podano",,"Video Game Tester – Vietnamese / English Localisation","Video Game Tester – Vietnamese / English Localisation Języki obce Testowanie gier wietnamski","Języki obce"
"https://students.pl/oferty/video-game-tester-indonesian-english-localisation,warszawa/13227/",Testronic,Warszawa,"Nie podano",,"Video Game Tester – Indonesian/ English Localisation","Video Game Tester – Indonesian/ English Localisation Języki obce Testowanie oprogramowania indonezyjski","Języki obce"
"https://students.pl/oferty/junior-collections-specialist-with-russian-and-ukranian,warszawa/13224/",Accenture,Warszawa,"Nie podano",,"Junior Collections Specialist with Russian and Ukranian","Junior Collections Specialist with Russian and Ukranian Finanse Języki obce Microsoft Office Rachunkowość rosyjski ukraiński",Finanse
"https://students.pl/oferty/modsza-specjalistkamodszy-specjalista-ds-sprzedazy-internetowej-marka-reserved,gdansk/13218/","LPP S.A.",Gdańsk,"Nie podano","Umowa o pracę","Młodsza specjalistka/Młodszy specjalista ds. sprzedaży internetowej - marka Reserved","Młodsza specjalistka/Młodszy specjalista ds. sprzedaży internetowej - marka Reserved Marketing i reklama E-commerce Microsoft Excel","Marketing i reklama"
"https://students.pl/oferty/sprzedawca-reserved-galeria-ponocna-warszawa,warszawa/13217/","LPP S.A.",Warszawa,"Nie podano","Umowa o pracę","Sprzedawca / Reserved / Galeria Północna / Warszawa","Sprzedawca / Reserved / Galeria Północna / Warszawa Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/specjalista-ds-obsugi-klienta-z-jniemieckim,gdansk/13211/",CCIG,Gdańsk,"Nie podano","Umowa zlecenie","Specjalista ds. obsługi klienta z j.niemieckim","Specjalista ds. obsługi klienta z j.niemieckim Języki obce Obsługa klienta zagranicznego niemiecki","Języki obce"
"https://students.pl/oferty/telefoniczny-doradca-klienta,czestochowa/13208/",CCIG,Częstochowa,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,gdynia/13207/",CCIG,Gdynia,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/sprzedawca-sinsay-jantar-supsk,slupsk/13206/","LPP S.A.",Słupsk,"Nie podano","Umowa o pracę","Sprzedawca / Sinsay / Jantar / Słupsk","Sprzedawca / Sinsay / Jantar / Słupsk Obsługa klienta Customer care","Obsługa klienta"
"https://students.pl/oferty/sprzedawca-sinsay-galeria-oawska-oawa,olawa/13205/","LPP S.A.",Oława,"Nie podano","Umowa o pracę","Sprzedawca / Sinsay / Galeria Oławska / Oława","Sprzedawca / Sinsay / Galeria Oławska / Oława Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/video-game-tester-dutch-english-localisation,warszawa/13203/",Testronic,Warszawa,"Nie podano",,"Video Game Tester – Dutch / English Localisation","Video Game Tester – Dutch / English Localisation IT i Programowanie Języki obce Testowanie gier angielski holenderski","IT i Programowanie"
"https://students.pl/oferty/functionality-games-tester-with-fps-game-experience,warszawa/13202/",Testronic,Warszawa,"Nie podano",,"Functionality Games Tester - with FPS game experience","Functionality Games Tester - with FPS game experience IT i Programowanie Testowanie gier angielski","IT i Programowanie"
"https://students.pl/oferty/sprzedawca-house-port-odz-odz,lodz/13198/","LPP S.A.",Łódź,"Nie podano","Umowa o pracę","Sprzedawca / House / Port Łódź / Łódź","Sprzedawca / House / Port Łódź / Łódź Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/sprzedawca-sinsay-arkadia-park-puck,puck/13197/","LPP S.A.",Puck,"Nie podano","Umowa o pracę","Sprzedawca / Sinsay / Arkadia Park / Puck","Sprzedawca / Sinsay / Arkadia Park / Puck Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/sprzedawca-reserved-pogodne-centrum-olesnica,olesnica/13196/","LPP S.A.",Oleśnica,"Nie podano","Umowa o pracę","Sprzedawca / Reserved / Pogodne Centrum / Oleśnica","Sprzedawca / Reserved / Pogodne Centrum / Oleśnica Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/starszy-konsultant-analityk-biznesowo-systemowy-it-consulting,warszawa/13195/",KPMG,Warszawa,"Nie podano","Umowa o pracę","Starszy Konsultant / Analityk Biznesowo-Systemowy - IT Consulting","Starszy Konsultant / Analityk Biznesowo-Systemowy - IT Consulting Finanse Inżynieria i technologia IT i Programowanie Agile Analiza danych Scrum",Finanse
"https://students.pl/oferty/sprzedawca-sinsay-galeria-hosso-biaogard,bialogard/13194/","LPP S.A.",Białogard,"Nie podano","Umowa o pracę","Sprzedawca / Sinsay / Galeria Hosso / Białogard","Sprzedawca / Sinsay / Galeria Hosso / Białogard Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/sprzedawca-house-wroclaw,wroclaw/13193/","LPP S.A.",Wrocław,"Nie podano","Umowa o pracę","Sprzedawca / House / Wroclaw","Sprzedawca / House / Wroclaw Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/specjalistka-specjalista-ds-obsugi-klienta-z-jez-sowackim,gdansk/13192/","LPP S.A.",Gdańsk,"Nie podano","Umowa o pracę","Specjalistka/ Specjalista ds. obsługi klienta z jęz. słowackim","Specjalistka/ Specjalista ds. obsługi klienta z jęz. słowackim Języki obce angielski słowacki","Języki obce"
"https://students.pl/oferty/dekorator-cropp-galaxy-szczecin,szczecin/13191/","LPP S.A.",Szczecin,"Nie podano","Umowa o pracę","Dekorator / Cropp / Galaxy / Szczecin","Dekorator / Cropp / Galaxy / Szczecin Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/financial-accounting-advisor-with-english,warszawa/13189/",Accenture,Warszawa,"Nie podano",,"Financial Accounting Advisor with English","Financial Accounting Advisor with English Finanse Języki obce angielski Ekonomia",Finanse
"https://students.pl/oferty/orderbook-coordinator-with-english,warszawa/13188/",Accenture,Warszawa,"Nie podano",,"Orderbook coordinator with English","Orderbook coordinator with English Finanse Obsługa klienta angielski",Finanse
"https://students.pl/oferty/infolinia-odugowa-praca-dla-studenta,warszawa/13182/",CCIG,Warszawa,"Nie podano","Umowa zlecenie","Infolinia Odługowa - praca dla studenta","Infolinia Odługowa - praca dla studenta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/specjalista-ds-telefonicznej-obsugi-klienta,gdansk/13181/",CCIG,Gdańsk,"Nie podano","Umowa zlecenie","Specjalista ds. telefonicznej obsługi klienta","Specjalista ds. telefonicznej obsługi klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/telefoniczny-doradca-klienta,katowice/13180/",CCIG,Katowice,"Nie podano","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/starsza-specjalistkastarszy-specjalista-ds-sem-marka-reserved,gdansk/13179/","LPP S.A.",Gdańsk,"Nie podano","Umowa o pracę","Starsza specjalistka/Starszy specjalista ds. SEM - marka Reserved","Starsza specjalistka/Starszy specjalista ds. SEM - marka Reserved Marketing i reklama Google Ads Google Analytics SEO","Marketing i reklama"
"https://students.pl/oferty/sprzedawca-sinsay-matarnia-gdansk,gdansk/13178/","LPP S.A.",Gdańsk,"Nie podano","Umowa o pracę","Sprzedawca / Sinsay / Matarnia / Gdańsk","Sprzedawca / Sinsay / Matarnia / Gdańsk Obsługa klienta Customer care","Obsługa klienta"
"https://students.pl/oferty/sprzedawca-cropp-magnolia-park-wrocaw,wroclaw/13177/","LPP S.A.",Wrocław,"Nie podano","Umowa o pracę","Sprzedawca / Cropp / Magnolia Park / Wrocław","Sprzedawca / Cropp / Magnolia Park / Wrocław Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/sprzedawca-sinsay-galeria-szperk-gdynia,gdynia/13176/","LPP S.A.",Gdynia,"Nie podano","Umowa o pracę","Sprzedawca / Sinsay / Galeria Szperk / Gdynia","Sprzedawca / Sinsay / Galeria Szperk / Gdynia Obsługa klienta Customer care","Obsługa klienta"
"https://students.pl/oferty/customer-service-agent-with-estonian-language,warszawa/13173/",CCIG,Warszawa,"Nie podano","Umowa zlecenie","Customer Service Agent with Estonian language","Customer Service Agent with Estonian language Języki obce Obsługa klienta Customer care angielski estoński","Języki obce"
"https://students.pl/oferty/telefoniczny-doradca-klienta,wroclaw/13172/",CCIG,Wrocław,"19 - 31zł","Umowa zlecenie","Telefoniczny Doradca Klienta","Telefoniczny Doradca Klienta Obsługa klienta Call center Customer care","Obsługa klienta"
"https://students.pl/oferty/customer-service-agent-with-latvian-language,warszawa/13171/",CCIG,Warszawa,"31 - 34zł","Umowa zlecenie","Customer Service Agent with Latvian language","Customer Service Agent with Latvian language Języki obce Obsługa klienta Customer care łotewski","Języki obce"
"https://students.pl/oferty/customer-service-agent-with-lithuanian-language,warszawa/13170/",CCIG,Warszawa,"31 - 34zł","Umowa zlecenie","Customer Service Agent with Lithuanian language","Customer Service Agent with Lithuanian language Języki obce Obsługa klienta Customer care litewski","Języki obce"
"https://students.pl/oferty/konsultant-ds-korespondencji-mailowej,rzeszow/13169/",CCIG,Rzeszów,"Nie podano",,"Konsultant ds. korespondencji mailowej","Konsultant ds. korespondencji mailowej Obsługa klienta polskojęzycznego Call center","Obsługa klienta polskojęzycznego"
"https://students.pl/oferty/specjalistkaspecjalista-ds-programmatic-marka-reserved,gdansk/13168/","LPP S.A.",Gdańsk,"Nie podano","Umowa o pracę","Specjalistka/Specjalista ds. Programmatic - marka Reserved","Specjalistka/Specjalista ds. Programmatic - marka Reserved Marketing i reklama E-commerce Google Ads","Marketing i reklama"
"https://students.pl/oferty/specjalistka-specjalista-ds-obsugi-klienta-z-jez-belgijskim,gdansk/13166/","LPP S.A.",Gdańsk,"Nie podano","Umowa o pracę","Specjalistka/ Specjalista ds. obsługi klienta z jęz. belgijskim","Specjalistka/ Specjalista ds. obsługi klienta z jęz. belgijskim Języki obce holenderski","Języki obce"
"https://students.pl/oferty/sprzedawca-sinsay-aura-park-nako-nad-notecia,naklo-nad-notecia/13165/","LPP S.A.","Nakło nad Notecią","Nie podano","Umowa o pracę","Sprzedawca / Sinsay / Aura Park / Nakło nad Notecią","Sprzedawca / Sinsay / Aura Park / Nakło nad Notecią Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/sprzedawca-house-karuzela-wrzesnia,wrzesnia/13164/","LPP S.A.",Września,"Nie podano","Umowa o pracę","Sprzedawca / House / Karuzela / Września","Sprzedawca / House / Karuzela / Września Sprzedaż Customer care",Sprzedaż
"https://students.pl/oferty/starszy-sprzedawca-sinsay-galeria-hosso-biaogard,bialogard/13163/","LPP S.A.",Białogard,"Nie podano","Umowa o pracę","Starszy Sprzedawca / Sinsay / Galeria Hosso / Białogard","Starszy Sprzedawca / Sinsay / Galeria Hosso / Białogard Sprzedaż Customer care",Sprzedaż
